Date,Region,Ozone_DU,CFC_ppm,Emission_Index
11-05-2022,Manipur,312.3542623,0.630266209,144.9874057
12-05-2022,Manipur,332.3206427,0.550681718,156.2299919
13-05-2022,Manipur,334.4824597,0.600390338,123.0381798
14-05-2022,Manipur,319.0897847,0.528012991,157.7306767
15-05-2022,Manipur,342.2905986,0.595475332,136.9800066
16-05-2022,Manipur,338.0491433,0.516568904,129.9654962
17-05-2022,Manipur,328.1272608,0.583825804,130.0384284
18-05-2022,Manipur,343.6958621,0.580556321,182.7814081
19-05-2022,Manipur,323.6689675,0.459481863,170.6781559
20-05-2022,Manipur,343.1839208,0.56891042,127.4619459
21-05-2022,Manipur,321.9530043,0.52678083,150.1412527
22-05-2022,Manipur,356.0953565,0.617361812,149.3281219
23-05-2022,Manipur,320.3756708,0.574471341,179.4035952
24-05-2022,Manipur,327.4244405,0.550346541,135.9362535
25-05-2022,Manipur,315.7325448,0.638654224,100.2783807
26-05-2022,Manipur,339.0801724,0.467550708,142.309586
27-05-2022,Manipur,311.2521246,0.659076172,139.2867443
28-05-2022,Manipur,328.0826823,0.656484083,153.8616658
29-05-2022,Manipur,307.2095967,0.54322709,161.9052719
30-05-2022,Manipur,338.8798706,0.607131431,167.6211988
31-05-2022,Manipur,339.7616324,0.586979771,166.9728284
01-06-2022,Manipur,332.0781036,0.438452081,157.7211576
02-06-2022,Manipur,321.2787979,0.557135422,165.75303
03-06-2022,Manipur,341.471787,0.499459183,117.3942143
04-06-2022,Manipur,314.4709377,0.494900283,139.5844558
05-06-2022,Manipur,317.7475686,0.548388038,144.8563954
06-06-2022,Manipur,341.4127052,0.550122268,153.8330314
07-06-2022,Manipur,339.0045134,0.623502387,132.1559882
08-06-2022,Manipur,339.072437,0.525086839,131.3162383
09-06-2022,Manipur,367.9323926,0.542970735,137.6402015
10-06-2022,Manipur,332.8367382,0.631078266,153.4431803
11-06-2022,Manipur,323.419379,0.553526465,77.6215799
12-06-2022,Manipur,327.6738966,0.537054386,144.3542165
13-06-2022,Manipur,295.3806537,0.605554351,130.2826967
14-06-2022,Manipur,336.3988213,0.589243163,127.5418793
15-06-2022,Manipur,353.3359475,0.567708004,151.3729996
16-06-2022,Manipur,324.2917542,0.608914142,147.6091021
17-06-2022,Manipur,351.6439418,0.500327959,148.8198206
18-06-2022,Manipur,314.0202807,0.533617381,148.1192059
19-06-2022,Manipur,317.1930805,0.662628401,172.7336205
20-06-2022,Manipur,317.1296216,0.410988698,168.2959905
21-06-2022,Manipur,305.8587829,0.529070603,116.8650882
22-06-2022,Manipur,354.0762444,0.503539706,134.9642168
23-06-2022,Manipur,338.5189815,0.566262468,137.3440679
24-06-2022,Manipur,340.2669093,0.592958502,114.3442287
25-06-2022,Manipur,318.069217,0.618059649,199.223142
26-06-2022,Manipur,343.1645833,0.542192358,146.7908087
27-06-2022,Manipur,321.6417997,0.516572245,121.0300946
28-06-2022,Manipur,322.4015982,0.490148064,166.0770929
29-06-2022,Manipur,347.7131751,0.5651078,147.4003528
30-06-2022,Manipur,316.0564723,0.669076485,129.5410657
01-07-2022,Manipur,285.0430689,0.533326703,158.670631
02-07-2022,Manipur,283.2595545,0.559122525,163.0621116
03-07-2022,Manipur,297.8229921,0.569521146,158.5664943
04-07-2022,Manipur,330.9490681,0.5415692,155.6843343
05-07-2022,Manipur,296.1186261,0.6338739,130.5998814
06-07-2022,Manipur,280.5110393,0.623177661,111.8742402
07-07-2022,Manipur,290.6417369,0.603624909,120.6776432
08-07-2022,Manipur,293.0395099,0.610738253,135.2152924
09-07-2022,Manipur,300.7240671,0.528449821,110.0467805
10-07-2022,Manipur,305.4637308,0.505316567,180.7771963
11-07-2022,Manipur,268.5970112,0.528844636,124.8232159
12-07-2022,Manipur,281.6640805,0.576732217,140.9427835
13-07-2022,Manipur,280.5255531,0.546482851,147.4577175
14-07-2022,Manipur,315.3109851,0.591166124,166.7664975
15-07-2022,Manipur,284.7983869,0.568122521,154.4970566
16-07-2022,Manipur,304.2109927,0.49574554,148.6675006
17-07-2022,Manipur,307.0042853,0.624750433,191.4607047
18-07-2022,Manipur,292.4456287,0.53714542,176.9103251
19-07-2022,Manipur,263.6024379,0.602026657,152.6326204
20-07-2022,Manipur,317.6000224,0.520331232,150.5286406
21-07-2022,Manipur,319.6681638,0.518659309,142.0845265
22-07-2022,Manipur,299.7067786,0.516261328,159.2694638
23-07-2022,Manipur,289.7640694,0.491119324,137.3133723
24-07-2022,Manipur,326.9459375,0.492318158,129.9217853
25-07-2022,Manipur,289.2907534,0.58174248,172.6009463
26-07-2022,Manipur,311.9421477,0.516336174,129.4391359
27-07-2022,Manipur,277.591104,0.580007992,144.0135885
28-07-2022,Manipur,306.8981976,0.567799653,136.9766256
29-07-2022,Manipur,280.5332035,0.606714529,143.3880907
30-07-2022,Manipur,305.697147,0.511787561,148.767097
31-07-2022,Manipur,300.0711686,0.615753763,144.8533852
01-08-2022,Manipur,294.5254013,0.517418957,127.2050269
02-08-2022,Manipur,294.1064811,0.425590564,136.5642861
03-08-2022,Manipur,316.2705781,0.572224322,157.813231
04-08-2022,Manipur,298.7389342,0.518952485,149.2038681
05-08-2022,Manipur,305.9435522,0.637702449,152.6350131
06-08-2022,Manipur,342.7262058,0.577760999,162.8143084
07-08-2022,Manipur,281.2546817,0.558452184,155.5197991
08-08-2022,Manipur,288.4596806,0.572790008,132.7459713
09-08-2022,Manipur,275.2571879,0.537843001,151.2322575
10-08-2022,Manipur,274.5537189,0.646925522,150.742573
11-08-2022,Manipur,328.6003423,0.535305495,112.9951649
12-08-2022,Manipur,293.730609,0.585876758,111.2828508
13-08-2022,Manipur,260.509225,0.521763391,153.6301907
14-08-2022,Manipur,295.7773696,0.562794494,133.4755015
15-08-2022,Manipur,292.6073879,0.500860592,135.4978303
16-08-2022,Manipur,284.2763288,0.574141769,150.2024119
17-08-2022,Manipur,293.4002067,0.565952428,145.0333505
18-08-2022,Manipur,302.3816943,0.590153844,143.5929407
19-08-2022,Manipur,293.8652258,0.586118103,174.6555243
20-08-2022,Manipur,312.7975583,0.564167222,139.7295596
21-08-2022,Manipur,299.093719,0.664686115,149.9379877
22-08-2022,Manipur,300.2188985,0.561797142,132.9580279
23-08-2022,Manipur,297.1321191,0.564669995,165.4347935
24-08-2022,Manipur,281.5094825,0.558450233,151.4607239
25-08-2022,Manipur,282.1086125,0.572841652,179.9570545
26-08-2022,Manipur,301.8276402,0.548407911,147.5919626
27-08-2022,Manipur,288.6436925,0.544298248,150.9170326
28-08-2022,Manipur,308.984986,0.600314634,143.9324737
29-08-2022,Manipur,294.9901322,0.560291624,176.185873
30-08-2022,Manipur,288.4238694,0.615411765,152.1012257
31-08-2022,Manipur,303.9008201,0.46801728,143.0944892
01-09-2022,Manipur,300.4256935,0.638852459,126.8509792
02-09-2022,Manipur,275.159928,0.607474014,100.6123917
03-09-2022,Manipur,272.7144009,0.560139652,146.5630444
04-09-2022,Manipur,308.586016,0.558834819,138.6682073
05-09-2022,Manipur,288.8786213,0.594745677,81.5637585
06-09-2022,Manipur,302.2945992,0.51139361,136.5255204
07-09-2022,Manipur,303.5036706,0.564631701,123.9230114
08-09-2022,Manipur,318.0669475,0.570469609,178.0740018
09-09-2022,Manipur,324.7606696,0.460511447,143.4746027
10-09-2022,Manipur,282.8567617,0.580109988,169.4796078
11-09-2022,Manipur,297.7786996,0.495099189,153.7426167
12-09-2022,Manipur,298.1640399,0.616859862,165.0788908
13-09-2022,Manipur,322.802612,0.629614532,190.7483596
14-09-2022,Manipur,278.4254754,0.63823918,161.0766879
15-09-2022,Manipur,321.5507606,0.546589804,208.9209216
16-09-2022,Manipur,308.4565543,0.545890231,157.217797
17-09-2022,Manipur,291.7768748,0.463897469,169.1304304
18-09-2022,Manipur,313.1014658,0.596721399,138.0431223
19-09-2022,Manipur,294.3934897,0.48727873,116.1865194
20-09-2022,Manipur,275.7761714,0.490254778,94.68239465
21-09-2022,Manipur,301.831834,0.547524664,162.4064778
22-09-2022,Manipur,296.052579,0.507425108,135.0099643
23-09-2022,Manipur,292.734821,0.514624311,137.932892
24-09-2022,Manipur,288.1572276,0.565066316,137.6314975
25-09-2022,Manipur,309.248596,0.606785074,131.3946522
26-09-2022,Manipur,299.7937007,0.589686451,177.8733516
27-09-2022,Manipur,292.8846769,0.57218373,127.0884941
28-09-2022,Manipur,290.916895,0.6200571,154.5102466
29-09-2022,Manipur,293.1171962,0.569092593,154.509053
30-09-2022,Manipur,291.2779568,0.536378278,115.0442171
01-10-2022,Manipur,293.9184858,0.524208049,156.2648626
02-10-2022,Manipur,310.9173745,0.590328952,121.7341622
03-10-2022,Manipur,294.4457467,0.50765939,142.9251291
04-10-2022,Manipur,302.3175629,0.580152141,137.0596293
05-10-2022,Manipur,294.2457545,0.541293263,145.7986312
06-10-2022,Manipur,273.4061645,0.520812543,156.7729282
07-10-2022,Manipur,303.2942057,0.519949087,127.1150194
08-10-2022,Manipur,289.2736209,0.610978757,133.0610524
09-10-2022,Manipur,310.0237702,0.519833413,112.2018374
10-10-2022,Manipur,324.8427834,0.548750625,122.9778785
11-10-2022,Manipur,290.0979426,0.539278363,159.9346506
12-10-2022,Manipur,313.5954784,0.615669185,137.3143817
13-10-2022,Manipur,293.8358911,0.639626779,162.9358303
14-10-2022,Manipur,295.4037793,0.608153935,125.7133619
15-10-2022,Manipur,305.684482,0.54392924,129.3160218
16-10-2022,Manipur,270.5182538,0.579824527,166.8058228
17-10-2022,Manipur,274.1530848,0.517226866,149.3132246
18-10-2022,Manipur,300.878294,0.573232702,114.9074172
19-10-2022,Manipur,260.738514,0.474857073,133.4103897
20-10-2022,Manipur,316.2961445,0.574475817,161.9536763
21-10-2022,Manipur,320.0428277,0.559952451,141.3632988
22-10-2022,Manipur,305.3215269,0.584749159,169.0773449
23-10-2022,Manipur,298.0565945,0.562095559,118.8647489
24-10-2022,Manipur,316.6517377,0.604464378,168.9988708
25-10-2022,Manipur,293.0445485,0.524536836,121.0863708
26-10-2022,Manipur,294.3622229,0.600535183,149.6316475
27-10-2022,Manipur,297.9580661,0.586327366,163.6779039
28-10-2022,Manipur,287.6043588,0.617186166,147.3252486
29-10-2022,Manipur,319.3905774,0.620546297,156.1675001
30-10-2022,Manipur,318.9260108,0.515116099,165.2240474
31-10-2022,Manipur,285.9035423,0.588563186,154.2236224
01-11-2022,Manipur,288.7718046,0.504427348,138.485412
02-11-2022,Manipur,294.7781195,0.620694934,140.1737121
03-11-2022,Manipur,318.0484354,0.520055328,127.8184701
04-11-2022,Manipur,294.7004011,0.543710382,120.3978183
05-11-2022,Manipur,302.37562,0.573589257,171.0605718
06-11-2022,Manipur,284.0088224,0.599635491,156.999211
07-11-2022,Manipur,322.8462719,0.581276687,173.6691972
08-11-2022,Manipur,282.4792253,0.600993328,156.8980496
09-11-2022,Manipur,293.844336,0.563335581,137.6411682
10-11-2022,Manipur,274.4230292,0.574916476,121.3985478
11-11-2022,Manipur,318.5421617,0.474370748,134.4463093
12-11-2022,Manipur,299.5466116,0.614016061,158.2202606
13-11-2022,Manipur,326.6964733,0.548153001,130.4683321
14-11-2022,Manipur,285.30407,0.541189691,171.0900397
15-11-2022,Manipur,315.756676,0.65955196,137.5037456
16-11-2022,Manipur,305.9190665,0.427269994,120.6263271
17-11-2022,Manipur,288.117344,0.567476019,138.4404716
18-11-2022,Manipur,290.1287368,0.450718166,149.3465266
19-11-2022,Manipur,308.2339649,0.579686645,178.7396564
20-11-2022,Manipur,299.4460716,0.527755493,146.9992026
21-11-2022,Manipur,289.7505954,0.415997048,132.2907247
22-11-2022,Manipur,326.2408592,0.617168045,173.0735076
23-11-2022,Manipur,300.6832326,0.498222952,167.7155861
24-11-2022,Manipur,294.3911803,0.610148473,142.5680846
25-11-2022,Manipur,283.7925348,0.513978247,112.3584264
26-11-2022,Manipur,292.2110385,0.539497539,133.0872246
27-11-2022,Manipur,267.8721684,0.448531899,159.2586891
28-11-2022,Manipur,300.047177,0.583943595,169.7027372
29-11-2022,Manipur,311.0164403,0.534014846,147.5803263
30-11-2022,Manipur,321.5455046,0.544383579,143.0384366
01-12-2022,Manipur,264.3791157,0.557960234,134.4725023
02-12-2022,Manipur,276.4873421,0.480310857,159.6546873
03-12-2022,Manipur,265.3417645,0.597266662,124.3888166
04-12-2022,Manipur,245.8469881,0.534536543,133.7666278
05-12-2022,Manipur,242.4345481,0.677471394,172.1724454
06-12-2022,Manipur,268.5413039,0.538731695,164.180303
07-12-2022,Manipur,242.6615376,0.543232923,174.4344809
08-12-2022,Manipur,266.5683989,0.494882368,131.6894542
09-12-2022,Manipur,264.2336584,0.482031064,119.7076249
10-12-2022,Manipur,246.2420234,0.606595897,174.3400432
11-12-2022,Manipur,233.3545602,0.615768752,159.4792801
12-12-2022,Manipur,260.062785,0.534441562,165.2694495
13-12-2022,Manipur,289.8254039,0.568777756,159.7672295
14-12-2022,Manipur,273.3661188,0.624804846,181.846596
15-12-2022,Manipur,259.9185567,0.577184831,158.8984654
16-12-2022,Manipur,258.9590528,0.586952362,148.9161295
17-12-2022,Manipur,274.4757024,0.567074881,151.2267646
18-12-2022,Manipur,270.9481201,0.53008581,149.3724224
19-12-2022,Manipur,278.8206762,0.581984187,176.3057416
20-12-2022,Manipur,293.5549281,0.655949016,169.8510071
21-12-2022,Manipur,284.6945604,0.536690533,176.5043696
22-12-2022,Manipur,284.3886416,0.606084847,104.6924998
23-12-2022,Manipur,268.117906,0.571779915,140.1159168
24-12-2022,Manipur,239.2306922,0.533222126,126.9022303
25-12-2022,Manipur,240.7667582,0.607475569,182.3140739
26-12-2022,Manipur,276.0510916,0.601661267,130.296875
27-12-2022,Manipur,261.9140974,0.591731252,157.2121373
28-12-2022,Manipur,291.6402723,0.650142333,184.962438
29-12-2022,Manipur,289.2453518,0.654488912,151.8562441
30-12-2022,Manipur,271.1129322,0.565409907,137.9193383
31-12-2022,Manipur,262.9307437,0.557405925,149.3793487
01-01-2023,Manipur,257.1321036,0.491342746,118.1450387
02-01-2023,Manipur,291.239043,0.639371714,115.2871672
03-01-2023,Manipur,271.7149318,0.559059902,156.3162813
04-01-2023,Manipur,259.9843015,0.532269786,96.4063129
05-01-2023,Manipur,268.262843,0.516040482,143.8381356
06-01-2023,Manipur,266.2858054,0.515684426,142.4352644
07-01-2023,Manipur,293.8217242,0.650647489,184.3442535
08-01-2023,Manipur,272.3373059,0.60762547,155.6877002
09-01-2023,Manipur,270.2365189,0.488312087,139.4335007
10-01-2023,Manipur,251.541117,0.490333786,163.9611221
11-01-2023,Manipur,276.2672542,0.568804811,148.7696555
12-01-2023,Manipur,270.5969541,0.511888474,123.2315467
13-01-2023,Manipur,277.1664288,0.550108651,150.9548385
14-01-2023,Manipur,270.730505,0.640362648,148.161515
15-01-2023,Manipur,265.3427866,0.616182417,146.7647932
16-01-2023,Manipur,270.685433,0.477142573,154.0623533
17-01-2023,Manipur,259.5843815,0.512155685,166.4077725
18-01-2023,Manipur,272.0977236,0.574996321,152.3956017
19-01-2023,Manipur,287.4451845,0.619199886,119.4896181
20-01-2023,Manipur,281.9205209,0.521618321,114.7500657
21-01-2023,Manipur,266.0778903,0.58113785,137.4208319
22-01-2023,Manipur,267.1967647,0.539965668,136.0312716
23-01-2023,Manipur,277.9181953,0.650314735,152.1556312
24-01-2023,Manipur,275.048598,0.593832303,171.5567335
25-01-2023,Manipur,270.0045115,0.553048445,176.3005985
26-01-2023,Manipur,262.4994273,0.48797822,132.0577355
27-01-2023,Manipur,258.0291248,0.509638832,109.5594212
28-01-2023,Manipur,257.8501958,0.43645025,146.0941436
29-01-2023,Manipur,267.8337046,0.576323911,166.8667594
30-01-2023,Manipur,274.5632453,0.596013306,136.1628785
31-01-2023,Manipur,246.817081,0.598534357,145.9804734
01-02-2023,Manipur,279.8885109,0.532011942,141.5152292
02-02-2023,Manipur,255.6259021,0.62671531,176.5281825
03-02-2023,Manipur,260.7722228,0.641889539,190.9043285
04-02-2023,Manipur,266.583001,0.529443325,158.1319672
05-02-2023,Manipur,275.2025667,0.621787146,158.5916725
06-02-2023,Manipur,290.3690475,0.56970449,116.9003987
07-02-2023,Manipur,263.734144,0.536373422,136.3544494
08-02-2023,Manipur,284.6069796,0.624271362,162.4487889
09-02-2023,Manipur,264.5868386,0.502385715,152.8727544
10-02-2023,Manipur,287.9642273,0.48846446,154.9868797
11-02-2023,Manipur,269.0556496,0.542901288,110.5791454
12-02-2023,Manipur,249.950736,0.551284809,102.1908131
13-02-2023,Manipur,260.3904585,0.48054637,183.8593196
14-02-2023,Manipur,270.1492662,0.587244762,141.7591547
15-02-2023,Manipur,267.1969067,0.52368592,111.3782813
16-02-2023,Manipur,256.3047162,0.497244076,142.2835128
17-02-2023,Manipur,252.1779709,0.595195138,116.0525912
18-02-2023,Manipur,280.8141723,0.54124107,121.7051027
19-02-2023,Manipur,238.8420965,0.615589987,129.857233
20-02-2023,Manipur,276.8247722,0.585673567,116.0291329
21-02-2023,Manipur,255.1865802,0.552813951,76.81339365
22-02-2023,Manipur,295.5987444,0.61761026,159.9228913
23-02-2023,Manipur,242.7001884,0.583730046,133.0356866
24-02-2023,Manipur,241.6123863,0.561725221,163.7438102
25-02-2023,Manipur,264.2642008,0.588297245,145.4733387
26-02-2023,Manipur,283.7266481,0.589924454,108.3072909
27-02-2023,Manipur,299.3853964,0.507991983,144.1432222
28-02-2023,Manipur,283.3465017,0.68062098,173.018979
01-03-2023,Manipur,302.192078,0.566093708,142.7395299
02-03-2023,Manipur,285.4399924,0.56709377,130.255483
03-03-2023,Manipur,288.5505657,0.474855635,115.8901135
04-03-2023,Manipur,290.1227058,0.569138331,133.1727347
05-03-2023,Manipur,293.9142819,0.571302077,121.4755154
06-03-2023,Manipur,296.2138386,0.505221477,135.1867278
07-03-2023,Manipur,303.0055942,0.510733412,101.0332491
08-03-2023,Manipur,291.2620508,0.517746794,120.3955577
09-03-2023,Manipur,302.4315205,0.547956773,156.6684841
10-03-2023,Manipur,305.6803692,0.573376511,147.6331788
11-03-2023,Manipur,283.5616995,0.551562425,138.069703
12-03-2023,Manipur,281.2482072,0.577849205,119.3543047
13-03-2023,Manipur,316.4752361,0.596475312,177.5923541
14-03-2023,Manipur,301.8767945,0.589855954,188.2425287
15-03-2023,Manipur,297.7546533,0.580916624,119.9253878
16-03-2023,Manipur,278.6387586,0.576995898,161.9753791
17-03-2023,Manipur,311.5575134,0.577171083,121.0244962
18-03-2023,Manipur,299.9889753,0.555373373,155.4041176
19-03-2023,Manipur,322.4525249,0.529719948,96.46799934
20-03-2023,Manipur,302.9051027,0.558053234,132.392529
21-03-2023,Manipur,296.1317781,0.595369196,148.5382605
22-03-2023,Manipur,290.7637282,0.595085769,152.5095558
23-03-2023,Manipur,323.7079514,0.588105038,124.3371821
24-03-2023,Manipur,314.8772181,0.538951534,156.5450046
25-03-2023,Manipur,303.3335115,0.551888463,143.0240124
26-03-2023,Manipur,314.1450643,0.552079351,115.3727855
27-03-2023,Manipur,305.0651782,0.532358474,122.1215953
28-03-2023,Manipur,272.8474263,0.607408912,177.6099532
29-03-2023,Manipur,314.138534,0.470681895,148.4011924
30-03-2023,Manipur,310.5223295,0.663811941,135.9896083
31-03-2023,Manipur,283.6146524,0.66640575,114.3378055
01-04-2023,Manipur,339.7085023,0.565211916,133.2703002
02-04-2023,Manipur,316.2076745,0.582971623,148.6385342
03-04-2023,Manipur,322.9775787,0.605169691,152.465525
04-04-2023,Manipur,332.5173902,0.524814693,147.2356425
05-04-2023,Manipur,331.6664122,0.591091684,131.0807275
06-04-2023,Manipur,328.6684079,0.628664518,106.6334499
07-04-2023,Manipur,303.2551943,0.472575666,142.821597
08-04-2023,Manipur,330.7809586,0.490677971,143.9665386
09-04-2023,Manipur,357.6164605,0.600221447,127.1893729
10-04-2023,Manipur,334.4807051,0.549207487,140.4625649
11-04-2023,Manipur,327.0665961,0.543380475,146.7214717
12-04-2023,Manipur,341.4162204,0.546353054,151.2746546
13-04-2023,Manipur,332.4921071,0.50636297,161.0794804
14-04-2023,Manipur,323.0640502,0.542201646,95.68928434
15-04-2023,Manipur,345.1109285,0.496693814,153.9259663
16-04-2023,Manipur,334.3468188,0.62814767,112.2620691
17-04-2023,Manipur,336.7392469,0.569374713,123.660424
18-04-2023,Manipur,326.7367483,0.56803919,166.3994575
19-04-2023,Manipur,328.3735343,0.596043701,119.9346022
20-04-2023,Manipur,343.1877198,0.7022222,162.3087569
21-04-2023,Manipur,321.6770701,0.510086978,132.8183784
22-04-2023,Manipur,368.3086404,0.470600505,174.7919451
23-04-2023,Manipur,320.2829865,0.561177223,117.3002381
24-04-2023,Manipur,319.9751236,0.47137514,142.9284624
25-04-2023,Manipur,347.1070261,0.545778437,88.28512081
26-04-2023,Manipur,329.6353995,0.606435967,146.5749824
27-04-2023,Manipur,339.904671,0.63911118,111.5008531
28-04-2023,Manipur,355.0681339,0.484423373,139.6170913
29-04-2023,Manipur,336.7332852,0.51554791,127.1485394
30-04-2023,Manipur,335.5476815,0.580884519,180.8004183
01-05-2023,Manipur,320.9182812,0.600409634,135.589049
02-05-2023,Manipur,315.990108,0.603251812,178.1312565
03-05-2023,Manipur,304.6496504,0.636467357,124.5853779
04-05-2023,Manipur,318.246263,0.599141482,78.01117568
05-05-2023,Manipur,322.1860824,0.556717878,159.9168087
06-05-2023,Manipur,317.7410278,0.615810715,120.2578662
07-05-2023,Manipur,325.8227271,0.566201928,167.0106334
08-05-2023,Manipur,322.1873003,0.576447456,141.862934
09-05-2023,Manipur,343.9333644,0.538000386,156.7224617
10-05-2023,Manipur,308.4023128,0.570549317,162.5700017
11-05-2023,Manipur,346.3524079,0.481230129,189.0938476
12-05-2023,Manipur,341.2724814,0.614448014,166.016882
13-05-2023,Manipur,314.7812783,0.512255368,148.5546082
14-05-2023,Manipur,308.9905539,0.518308533,162.0726556
15-05-2023,Manipur,339.2691038,0.446384564,159.9224585
16-05-2023,Manipur,339.2356594,0.521586462,154.7691983
17-05-2023,Manipur,316.944214,0.514790808,185.251366
18-05-2023,Manipur,308.1612558,0.573575651,140.1933619
19-05-2023,Manipur,323.392414,0.497984755,147.7883847
20-05-2023,Manipur,277.0472425,0.540508574,133.1410794
21-05-2023,Manipur,339.0290332,0.528707179,200.0428926
22-05-2023,Manipur,319.5785682,0.474704984,138.4898059
23-05-2023,Manipur,333.2901352,0.574617289,151.805403
24-05-2023,Manipur,359.5934024,0.551749559,125.5795355
25-05-2023,Manipur,323.5348737,0.564708384,136.4412785
26-05-2023,Manipur,341.2005913,0.604221185,165.0736999
27-05-2023,Manipur,325.7877164,0.563088254,142.1558648
28-05-2023,Manipur,322.7171366,0.546063321,168.3486502
29-05-2023,Manipur,355.2195362,0.608842317,161.197837
30-05-2023,Manipur,320.8611381,0.546427124,142.6360755
31-05-2023,Manipur,339.0549641,0.537481794,126.9777709
01-06-2023,Manipur,335.2235991,0.596189639,150.7041288
02-06-2023,Manipur,336.9295513,0.523710409,150.7252065
03-06-2023,Manipur,340.3532414,0.621073237,145.0523875
04-06-2023,Manipur,338.5469219,0.570731515,150.7655596
05-06-2023,Manipur,320.7113463,0.641160985,130.6940285
06-06-2023,Manipur,322.8985181,0.559716463,157.978634
07-06-2023,Manipur,334.5573674,0.610124598,153.2310527
08-06-2023,Manipur,299.4145991,0.480753693,129.4566639
09-06-2023,Manipur,336.0622326,0.626816246,135.2443715
10-06-2023,Manipur,320.5071505,0.597176076,143.6350942
11-06-2023,Manipur,347.2500831,0.530438343,135.4213402
12-06-2023,Manipur,297.6619382,0.605958009,129.2060775
13-06-2023,Manipur,337.6798176,0.499353108,165.5166128
14-06-2023,Manipur,334.4839095,0.537844981,162.5787937
15-06-2023,Manipur,332.5740087,0.520157094,156.8794542
16-06-2023,Manipur,351.7963464,0.608711367,121.2610948
17-06-2023,Manipur,330.2710143,0.625128,181.7711544
18-06-2023,Manipur,334.183146,0.540264027,151.0928268
19-06-2023,Manipur,309.9027798,0.499140589,142.2325009
20-06-2023,Manipur,332.1377504,0.513867833,161.3579319
21-06-2023,Manipur,325.7904934,0.567315183,142.4035144
22-06-2023,Manipur,325.53548,0.564175629,87.12137426
23-06-2023,Manipur,303.6534929,0.545707045,150.0165994
24-06-2023,Manipur,358.5578427,0.521226412,166.5723883
25-06-2023,Manipur,314.2534635,0.644132799,152.3773607
26-06-2023,Manipur,325.188383,0.531711508,107.4989555
27-06-2023,Manipur,305.4971966,0.521069036,161.7720558
28-06-2023,Manipur,306.1203051,0.62007792,150.189165
29-06-2023,Manipur,306.4084205,0.548587181,151.5559542
30-06-2023,Manipur,355.5809831,0.588307453,114.2496287
01-07-2023,Manipur,275.9179492,0.518953237,133.6466992
02-07-2023,Manipur,291.4099483,0.58801571,122.7028165
03-07-2023,Manipur,294.0121235,0.599471249,162.8013403
04-07-2023,Manipur,288.952393,0.506896782,154.1646811
05-07-2023,Manipur,286.9745222,0.536007863,132.1055976
06-07-2023,Manipur,293.5742156,0.517469821,129.7364275
07-07-2023,Manipur,281.4469453,0.536310257,138.437162
08-07-2023,Manipur,313.990857,0.642765512,150.5158098
09-07-2023,Manipur,323.37273,0.575556244,162.4979878
10-07-2023,Manipur,318.7696425,0.660113052,126.4946835
11-07-2023,Manipur,271.1402596,0.636850309,151.9363205
12-07-2023,Manipur,270.1086364,0.619256059,137.3967966
13-07-2023,Manipur,276.4677886,0.635430577,85.83204242
14-07-2023,Manipur,308.0931898,0.620708054,134.0765533
15-07-2023,Manipur,292.1919679,0.647937505,152.7679549
16-07-2023,Manipur,335.9727332,0.589944577,128.4122838
17-07-2023,Manipur,300.3849121,0.597027674,151.7141109
18-07-2023,Manipur,316.039211,0.595608009,158.6900679
19-07-2023,Manipur,316.299993,0.540738332,167.8055328
20-07-2023,Manipur,285.0327288,0.605020504,123.4755689
21-07-2023,Manipur,287.4212013,0.625601734,168.2388215
22-07-2023,Manipur,323.1840746,0.532690939,145.3911109
23-07-2023,Manipur,274.3635716,0.519849509,113.301013
24-07-2023,Manipur,297.6154918,0.535160736,139.9024923
25-07-2023,Manipur,310.4746584,0.630548495,138.8109304
26-07-2023,Manipur,307.1666919,0.550855583,133.9492948
27-07-2023,Manipur,294.0652985,0.507504843,119.9682157
28-07-2023,Manipur,293.4353731,0.510784808,149.4987897
29-07-2023,Manipur,281.1300695,0.517520105,143.5063597
30-07-2023,Manipur,286.219202,0.527067938,133.7186101
31-07-2023,Manipur,324.4774643,0.49276404,125.6198819
01-08-2023,Manipur,303.0712328,0.592992247,108.1059768
02-08-2023,Manipur,290.8010725,0.553244797,175.6734436
03-08-2023,Manipur,309.2877307,0.589434124,139.3962185
04-08-2023,Manipur,293.1296601,0.447840453,160.6058262
05-08-2023,Manipur,283.6243745,0.616332785,167.0488685
06-08-2023,Manipur,291.2725481,0.558605863,165.4971106
07-08-2023,Manipur,278.7923344,0.587712269,158.1498455
08-08-2023,Manipur,323.9387093,0.638777837,149.218277
09-08-2023,Manipur,309.4283049,0.581104005,110.715357
10-08-2023,Manipur,309.3160558,0.668291704,176.2576671
11-08-2023,Manipur,291.9285565,0.468725339,121.9066775
12-08-2023,Manipur,299.1231679,0.546833386,174.5808899
13-08-2023,Manipur,292.5664706,0.472538193,138.8354821
14-08-2023,Manipur,278.807316,0.578431519,164.4741363
15-08-2023,Manipur,313.5391887,0.566536657,161.7839473
16-08-2023,Manipur,311.9352118,0.508102478,151.9585163
17-08-2023,Manipur,305.9815517,0.671387,151.8423022
18-08-2023,Manipur,300.4236828,0.544739997,141.1562277
19-08-2023,Manipur,286.7269476,0.452402298,145.6473279
20-08-2023,Manipur,305.0151715,0.596720806,145.500828
21-08-2023,Manipur,285.4158714,0.59749541,147.9939651
